sku_id,sku_name,category,subcategory,inventory_units,unit_cost,inventory_capital,sales_units_12m,revenue_12m,gross_profit_12m_est,inventory_roic,benchmark_roic,roic_gap,upside_gross_profit,days_inventory,has_sales_12m
857,"Men's Bib-Shorts, L",Clothing,Bib-Shorts,144,37.1209,5345.4096,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,2611.883786855117,,False
799,"Road-550-W Yellow, 42",Bikes,Road Bikes,227,713.0798,161869.1146,626,523044.732,76656.77720000001,0.4735725983886985,0.48862182364006623,0.01504922525136776,2436.004766854865,132.35623003194888,True
797,"Road-550-W Yellow, 38",Bikes,Road Bikes,148,713.0798,105535.8104,839,647407.020708,49133.06850800011,0.4655582623734712,0.48862182364006623,0.023063561266595034,2434.031628980156,64.38617401668652,True
851,"Men's Sports Shorts, XL",Clothing,Shorts,180,24.7459,4454.262,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,2176.4496214106484,,False
848,Headlights - Weatherproof,Accessories,Lights,216,18.5584,4008.6144,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,1958.6964783978299,,False
935,LL Mountain Pedal,Components,Pedals,512,17.9776,9204.5312,409,9936.246,2583.4075999999995,0.28066693934396136,0.48862182364006623,0.20795488429610487,1914.1272206958874,456.919315403423,True
842,"Touring-Panniers, Large",Accessories,Panniers,72,51.5625,3712.5,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,1814.0085202637458,,False
856,"Men's Bib-Shorts, M",Clothing,Bib-Shorts,108,37.1209,4009.0571999999997,10,584.935,213.72599999999994,0.053310788381866925,0.48862182364006623,0.4353110352581993,1745.1868401413378,3942.0,True
850,"Men's Sports Shorts, L",Clothing,Shorts,144,24.7459,3563.4096,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,1741.159697128519,,False
845,Mountain Pump,Accessories,Pumps,324,10.3084,3339.9216,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,1631.958583006848,,False
967,"Touring-1000 Blue, 50",Bikes,Touring Bikes,148,1481.9379,219326.8092,615,1017044.262,105652.45350000006,0.4817124449371694,0.48862182364006623,0.006909378702896818,1515.4119844607922,87.83739837398373,True
849,"Men's Sports Shorts, M",Clothing,Shorts,108,24.7459,2672.5571999999997,2,77.987,28.495199999999997,0.010662147848510033,0.48862182364006623,0.4779596757915562,1277.3745728463891,19710.0,True
847,Headlights - Dual-Beam,Accessories,Lights,180,14.4334,2598.012,0,0.0,0.0,0.0,0.48862182364006623,0.48862182364006623,1269.4453612787759,,False
843,Cable Lock,Accessories,Locks,252,10.3125,2598.75,1,15.0,4.6875,0.0018037518037518038,0.48862182364006623,0.4868180718363144,1265.118464184622,91980.0,True
855,"Men's Bib-Shorts, S",Clothing,Bib-Shorts,72,37.1209,2672.7048,2,116.987,42.7452,0.01599323651456008,0.48862182364006623,0.47262858712550615,1263.1966934275583,13140.0,True
